7	7579	5.0
7	7757	5.0
7	10208	4.0
7	11000	4.0
7	6624	2.0
7	5618	1.0
7	2461	4.0
7	5003	5.0
7	8403	2.0
7	2848	5.0
7	3782	5.0
7	5812	5.0
7	8178	4.0
7	238	1.0
7	2229	4.0
7	5781	4.0
7	11287	2.0
7	7913	5.0
7	7769	5.0
7	7485	5.0
7	11308	3.0
7	2961	5.0
7	6222	4.0
7	4269	2.0
7	3546	4.0
7	7734	2.0
7	2371	5.0
7	8371	5.0
7	10239	4.0
7	9509	5.0
7	5631	1.0
7	9432	4.0
7	7847	1.0
7	9036	1.0
7	6856	3.0
7	3133	3.0
7	10122	5.0
7	10753	5.0
7	992	5.0
7	7968	5.0
7	2195	5.0
8	3665	3.0
8	6539	5.0
8	3841	4.0
8	1318	4.0
8	3317	4.0
8	10674	1.0
8	1638	4.0
8	1424	3.0
8	6273	3.0
8	178	4.0
8	3782	5.0
8	3868	3.0
8	1012	5.0
8	7777	5.0
8	3000	1.0
8	10658	4.0
8	9907	5.0
8	9721	4.0
8	735	5.0
8	9	4.0
9	8658	4.0
9	9615	5.0
9	7345	3.0
9	9692	5.0
9	2305	5.0
9	5227	5.0
9	4413	3.0
9	8848	3.0
9	9506	2.0
9	2946	4.0
9	10026	4.0
9	7856	2.0
9	1516	2.0
9	10633	4.0
9	4905	5.0
9	6023	3.0
9	10335	4.0
9	1689	4.0
9	7822	4.0
9	6742	4.0
9	7686	3.0
9	6083	2.0
9	4603	3.0
9	1062	2.0
9	1629	3.0
9	6768	4.0
9	1120	1.0
9	4035	4.0
9	529	5.0
9	2530	1.0
9	11357	2.0
9	1658	2.0
9	6071	5.0
9	10812	3.0
9	679	5.0
9	710	2.0
9	9825	2.0
9	10811	4.0
9	2259	4.0
9	4098	5.0
9	9258	1.0
9	159	1.0
9	6160	4.0
9	914	2.0
9	8807	4.0
9	10489	4.0
9	7769	4.0
9	2051	5.0
9	766	3.0
9	7924	4.0
9	6637	1.0
9	5086	3.0
9	4535	3.0
9	10305	4.0
9	11007	2.0
9	3061	5.0
9	1776	4.0
9	95	5.0
9	7148	3.0
9	11314	4.0
9	2890	4.0
9	1804	4.0
9	336	4.0
9	9760	3.0
9	1932	3.0
9	8049	2.0
9	6858	2.0
9	10535	2.0
9	2211	2.0
9	2939	4.0
9	3271	2.0
9	5711	4.0
9	9757	4.0
9	5102	5.0
9	3580	3.0
9	5660	2.0
9	5198	3.0
9	6317	5.0
10	7382	4.0
10	6998	4.0
10	11257	5.0
10	8964	3.0
10	5964	5.0
10	11384	3.0
10	6924	4.0
10	10608	4.0
10	7529	4.0
10	9597	3.0
10	2454	3.0
10	10753	4.0
10	1972	5.0
11	2261	3.0
11	4888	4.0
11	7516	4.0
11	3501	5.0
11	1325	4.0
11	5877	4.0
11	8494	3.0
11	6079	4.0
11	227	3.0
11	1684	5.0
11	8394	4.0
11	9580	5.0
11	401	4.0
11	7632	4.0
11	6597	3.0
11	140	5.0
11	11125	5.0
11	11140	4.0
11	5017	4.0
11	1086	3.0
11	2366	5.0
11	3761	4.0
11	10907	2.0
11	5082	4.0
11	1292	4.0
11	10698	5.0
11	1832	5.0
11	1108	4.0
11	11287	4.0
11	7197	4.0
11	6462	3.0
11	991	4.0
11	2219	4.0
11	6960	4.0
11	9872	5.0
11	6690	4.0
11	7063	4.0
11	10032	5.0
11	1272	4.0
11	6310	4.0
11	293	4.0
11	8258	5.0
11	1639	4.0
11	9557	4.0
11	10878	3.0
11	826	4.0
11	3449	3.0
11	232	4.0
11	10661	4.0
11	8929	5.0
11	2927	5.0
11	8644	5.0
11	8228	4.0
11	11355	4.0
11	9748	4.0
11	3282	4.0
11	9754	4.0
11	4957	4.0
11	988	5.0
11	10364	3.0
11	6427	4.0
11	9664	5.0
11	5165	4.0
11	3592	4.0
12	10155	5.0
12	859	4.0
12	3460	4.0
12	9307	4.0
12	11086	2.0
12	5581	4.0
12	9388	5.0
12	4895	4.0
12	11002	3.0
12	7285	5.0
12	5287	2.0
12	3400	4.0
12	3523	1.0
12	7344	1.0
12	1379	4.0
12	1508	5.0
12	11287	3.0
13	5707	5.0
13	10568	4.0
13	10545	3.0
13	5252	5.0
13	7290	4.0
13	10579	3.0
13	10938	4.0
13	600	3.0
13	7131	4.0
13	1724	3.0
13	11177	4.0
13	8285	3.0
13	3803	4.0
13	6718	5.0
13	1312	3.0
13	4888	5.0
13	8769	5.0
13	2860	5.0
13	5871	5.0
13	11321	5.0
13	4938	5.0
13	5141	5.0
13	2986	5.0
13	3358	5.0
13	923	4.0
13	10716	4.0
13	8871	4.0
13	9922	5.0
13	9982	5.0
13	11099	5.0
13	7344	5.0
13	10698	4.0
13	8743	5.0
13	8390	3.0
13	1185	3.0
13	3133	5.0
13	56	4.0
13	3398	5.0
13	2441	4.0
13	2145	4.0
13	330	4.0
13	7915	4.0
13	3551	4.0
13	1868	5.0
13	4332	4.0
13	3004	5.0
13	10768	5.0
13	2956	3.0
13	11053	4.0
13	2212	5.0
13	7913	5.0
13	6765	5.0
13	8955	4.0
13	1016	5.0
13	5591	3.0
13	9236	2.0
13	7467	5.0
13	9392	5.0
13	241	4.0
13	11333	5.0
13	9537	5.0
13	8332	4.0
13	4076	2.0
13	8113	5.0
13	4027	5.0
13	5767	5.0
13	79	4.0
13	1762	4.0
13	3465	3.0
13	4942	4.0
13	10450	2.0
13	10720	4.0
13	6738	5.0
13	825	4.0
13	3282	5.0
13	5644	4.0
13	1574	3.0
13	3896	4.0
13	11263	5.0
13	5661	2.0
13	7956	5.0
13	69	4.0
13	8781	4.0
13	5287	4.0
13	1710	4.0
13	4724	5.0
13	8269	5.0
13	7132	4.0
13	5723	4.0
13	10253	5.0
13	3796	5.0
13	4362	4.0
13	8135	4.0
13	2544	5.0
13	9798	5.0
13	6666	4.0
13	1216	5.0
13	7527	4.0
13	9872	5.0
13	2036	5.0
13	8258	5.0
13	5478	5.0
13	9885	5.0
13	9740	5.0
13	1684	4.0
13	392	5.0
13	7485	5.0
13	2834	4.0
13	2810	4.0
13	7302	4.0
13	9971	4.0
13	7258	4.0
13	2993	5.0
13	6852	4.0
13	8813	3.0
13	675	4.0
13	934	4.0
13	4236	5.0
13	10830	4.0
13	876	5.0
13	7741	5.0
13	1131	3.0
13	7054	4.0
13	5382	3.0
13	8342	4.0
13	2872	2.0
13	1809	4.0
13	8621	2.0
13	8805	3.0
13	2503	5.0
13	239	5.0
13	2610	4.0
13	1139	3.0
13	9992	5.0
13	5563	3.0
13	3656	3.0
13	1617	4.0
13	11383	3.0
13	3312	1.0
13	1637	4.0
13	6567	5.0
13	6874	5.0
13	8422	5.0
13	9432	5.0
13	7420	4.0
13	2990	5.0
13	3460	4.0
13	435	4.0
13	11206	4.0
13	4167	5.0
13	10085	5.0
13	2968	4.0
13	1442	5.0
13	5082	2.0
13	3598	5.0
13	9388	4.0
13	823	5.0
13	11484	5.0
13	7125	5.0
13	3760	5.0
13	7535	4.0
13	2033	5.0
13	3344	4.0
13	11222	4.0
13	4374	5.0
13	9712	5.0
13	11364	5.0
13	9210	2.0
13	4111	5.0
13	11149	3.0
13	2204	4.0
13	9421	5.0
13	517	5.0
13	4826	4.0
13	4290	3.0
13	10507	4.0
13	8190	5.0
13	7646	4.0
13	6490	4.0
13	5469	4.0
13	7019	5.0
13	9016	5.0
13	1728	5.0
13	292	4.0
13	9464	3.0
13	9775	4.0
13	7750	5.0
13	6526	5.0
13	2518	5.0
13	9357	2.0
13	10412	5.0
13	10859	4.0
13	9171	5.0
13	9748	5.0
13	857	1.0
13	10073	5.0
13	10776	4.0
13	5841	4.0
13	5230	4.0
13	277	2.0
13	5633	4.0
13	6924	4.0
13	11355	4.0
13	3882	2.0
13	6984	5.0
13	2110	5.0
14	2452	4.0
14	11287	5.0
14	1117	5.0
14	4589	4.0
14	1204	4.0
14	1379	4.0
14	10190	5.0
14	1798	4.0
14	10064	2.0
14	10320	5.0
14	10115	2.0
14	3647	5.0
14	7270	1.0
14	2453	5.0
14	3670	4.0
14	7968	5.0
14	794	4.0
14	365	2.0
14	9554	4.0
15	6599	5.0
15	10171	2.0
15	5370	5.0
15	7485	4.0
15	7810	3.0
15	9306	5.0
15	8450	2.0
15	2163	5.0
15	2961	5.0
15	7750	4.0
15	2345	4.0
15	1986	3.0
15	4270	4.0
15	3615	4.0
15	4995	1.0
16	1131	2.0
16	1292	3.0
16	2757	2.0
16	10878	2.0
16	5303	4.0
16	1375	3.0
16	2822	5.0
16	9740	4.0
16	1685	3.0
16	6445	5.0
16	6153	4.0
16	3379	2.0
16	6852	2.0
16	3479	2.0
16	3896	5.0
16	2710	3.0
16	1438	4.0
16	10698	4.0
16	9280	3.0
16	2582	3.0
16	277	1.0
16	11053	1.0
16	4568	4.0
16	4290	4.0
16	9712	3.0
16	232	4.0
16	2693	5.0
16	6100	3.0
16	1158	4.0
16	2453	4.0
16	1710	2.0
16	9754	4.0
16	5287	3.0
16	4542	3.0
16	5871	5.0
16	7611	4.0
16	3945	2.0
16	8955	5.0
16	2608	4.0
16	9469	3.0
16	11218	3.0
16	9900	3.0
16	7416	3.0
16	7956	2.0
16	3151	2.0
16	853	4.0
16	2660	4.0
16	1809	4.0
16	8390	2.0
16	3398	1.0
16	1606	1.0
16	6367	4.0
16	5939	4.0
16	8228	3.0
16	10473	1.0
16	11279	5.0
16	10052	3.0
16	1094	5.0
17	1063	4.0
17	2242	4.0
17	6553	4.0
17	6000	3.0
17	8507	3.0
17	2025	1.0
17	2123	4.0
17	7579	4.0
17	2381	5.0
17	3650	3.0
17	3911	5.0
17	9049	1.0
17	2370	4.0
17	178	3.0
17	6229	4.0
17	3390	3.0
17	6651	5.0
17	2109	5.0
17	10738	4.0
17	1818	4.0
17	3723	4.0
17	10087	5.0
17	11134	4.0
17	7717	4.0
17	10776	3.0
17	11429	5.0
17	4652	4.0
17	3687	4.0
17	2946	4.0
17	7850	4.0
17	7510	3.0
17	4750	4.0
17	6265	3.0
17	3870	3.0
17	10720	4.0
17	5059	4.0
17	4047	3.0
17	7789	4.0
17	7614	4.0
17	7448	5.0
17	9000	4.0
17	4339	3.0
17	5781	4.0
17	7183	3.0
17	84	5.0
17	7503	4.0
17	4978	3.0
17	228	4.0
17	10653	2.0
17	5836	4.0
17	10400	3.0
17	11276	3.0
18	1128	5.0
18	312	2.0
18	2036	3.0
18	11466	5.0
18	69	4.0
18	10753	5.0
18	10043	4.0
18	11355	5.0
18	2961	5.0
18	10681	5.0
18	2463	4.0
18	3981	3.0
18	5582	5.0
18	6374	1.0
18	4362	5.0
18	10261	3.0
18	679	5.0
18	825	4.0
18	7125	4.0
19	3271	4.0
19	4998	4.0
19	11086	5.0
19	10261	3.0
19	2653	5.0
19	4053	5.0
19	4888	3.0
19	361	3.0
19	3794	3.0
19	4518	1.0
19	8013	5.0
19	2903	5.0
19	11364	1.0
19	9997	1.0
19	10674	3.0
19	277	1.0
19	1325	2.0
19	3903	2.0
19	7309	5.0
19	2961	3.0
19	66	4.0
19	735	2.0
19	1373	5.0
19	11206	5.0
19	4697	5.0
19	7299	3.0
20	3146	5.0
20	1845	1.0
20	11007	5.0
20	7737	1.0
20	8216	3.0
20	70	5.0
20	1395	4.0
20	1514	2.0
20	4644	5.0
20	8254	4.0
20	7758	2.0
20	8910	3.0
20	4409	4.0
20	9392	5.0
20	6958	5.0
20	8564	5.0
20	7606	5.0
20	5495	4.0
20	8898	1.0
20	369	5.0
20	1530	5.0
20	6221	5.0
20	150	5.0
20	4847	5.0
20	828	5.0
20	8206	5.0
20	3743	5.0
20	11429	5.0
20	6934	5.0
20	2946	5.0
20	7769	5.0
20	4827	5.0
20	2403	4.0
21	1987	4.0
21	2505	5.0
21	2660	4.0
21	2494	5.0
21	945	5.0
21	10429	3.0
21	3761	5.0
21	7216	4.0
21	2493	3.0
21	6594	5.0
21	8306	4.0
21	2620	5.0
21	6757	4.0
21	4591	4.0
22	8994	1.0
22	2796	1.0
22	257	5.0
22	2261	4.0
22	2400	2.0
22	10596	5.0
22	2550	4.0
22	8839	5.0
22	6100	5.0
22	2986	5.0
22	3528	4.0
22	890	1.0
22	5197	4.0
22	5536	1.0
22	10579	2.0
22	9789	5.0
22	10253	4.0
22	6964	3.0
22	698	4.0
22	4106	4.0
22	4581	4.0
22	4542	4.0
22	7818	5.0
22	239	4.0
22	1618	4.0
22	8228	4.0
22	1763	3.0
22	2323	4.0
22	7469	4.0
22	8113	3.0
23	9432	5.0
23	7913	5.0
23	6095	2.0
23	11097	4.0
23	7197	4.0
23	1114	4.0
23	5337	3.0
23	5495	4.0
23	2493	2.0
23	10360	5.0
23	10806	4.0
23	4158	5.0
23	4616	3.0
23	10624	5.0
23	4432	2.0
23	7127	1.0
23	3499	3.0
23	9393	4.0
23	5998	5.0
23	7819	3.0
23	9753	4.0
23	10693	2.0
23	9527	4.0
23	2858	4.0
23	8412	3.0
23	11429	3.0
23	2484	2.0
23	5361	4.0
23	2635	4.0
23	10936	3.0
23	7516	4.0
23	6023	4.0
23	6125	3.0
23	7591	2.0
23	311	4.0
23	11060	4.0
23	8763	3.0
23	9925	4.0
23	550	5.0
23	4215	4.0
23	336	3.0
23	5098	4.0
23	10210	3.0
23	7278	4.0
23	9618	2.0
23	5809	4.0
23	10778	5.0
23	5758	5.0
23	10717	2.0
23	10543	4.0
23	6945	2.0
23	3147	4.0
23	10457	4.0
23	11302	5.0
23	8626	4.0
23	1972	4.0
23	2212	4.0
23	1014	5.0
23	6314	5.0
23	9614	4.0
23	5937	3.0
23	8019	3.0
23	623	5.0
23	4119	5.0
23	5031	3.0
23	9336	5.0
23	8847	4.0
23	6688	2.0
23	9101	3.0
23	3725	4.0
23	5154	4.0
23	3584	4.0
23	428	5.0
23	2213	4.0
24	9971	5.0
24	3798	5.0
24	8926	1.0
24	3599	5.0
24	6603	3.0
24	7363	2.0
24	4297	5.0
24	8371	5.0
24	1095	4.0
24	5755	5.0
24	7063	5.0
24	9845	5.0
24	9635	5.0
24	3549	3.0
24	8900	5.0
24	6430	5.0
24	2505	2.0
24	5383	3.0
24	3499	5.0
25	6223	3.0
25	2723	2.0
25	10608	3.0
25	1192	1.0
25	6481	5.0
25	1507	4.0
25	2490	2.0
25	7465	4.0
25	10681	4.0
25	6852	4.0
25	2538	1.0
25	2591	5.0
25	1403	4.0
25	4727	4.0
25	10190	5.0
25	8005	4.0
25	1039	4.0
25	719	4.0
25	1136	1.0
25	4837	4.0
25	2057	4.0
25	6388	4.0
25	3470	5.0
25	4253	3.0
25	464	1.0
25	9494	5.0
25	496	5.0
25	10029	5.0
25	1537	1.0
25	239	5.0
26	7522	3.0
26	2831	4.0
26	4231	4.0
26	5239	4.0
26	154	5.0
26	10809	4.0
26	11156	5.0
26	9225	5.0
26	3976	1.0
26	10538	4.0
26	11379	4.0
26	7680	4.0
26	3460	4.0
26	10738	5.0
26	3242	2.0
26	3002	4.0
26	7418	5.0
26	1142	1.0
26	7488	4.0
26	3283	4.0
26	9101	5.0
26	9741	5.0
26	1366	1.0
26	8068	5.0
27	2033	4.0
27	232	5.0
27	4876	2.0
27	5735	2.0
27	2261	3.0
27	1903	5.0
27	4487	2.0
27	7913	5.0
27	1374	3.0
27	3842	5.0
27	5059	5.0
27	5390	5.0
27	5919	4.0
27	7705	4.0
27	2927	3.0
27	9093	4.0
27	11308	1.0
27	274	4.0
27	3136	3.0
27	1735	4.0
27	10738	4.0
27	6131	5.0
27	60	4.0
27	7228	3.0
27	9011	5.0
27	126	5.0
27	1958	5.0
27	7402	3.0
27	8190	5.0
27	3437	4.0
27	11169	4.0
27	5079	4.0
27	1173	4.0
27	5968	5.0
27	6589	5.0
27	4508	3.0
27	2580	4.0
27	4042	5.0
27	11153	2.0
27	7579	5.0
28	4592	4.0
28	9388	5.0
28	11147	4.0
28	7462	1.0
28	1272	3.0
28	6357	4.0
28	770	1.0
28	6797	1.0
28	2831	5.0
28	10816	4.0
28	2611	3.0
28	10737	5.0
28	9019	2.0
28	11327	3.0
29	1999	5.0
29	10639	3.0
29	11140	5.0
29	5153	4.0
29	7859	4.0
29	4297	4.0
29	128	3.0
29	5478	5.0
29	4161	5.0
29	3796	5.0
29	733	5.0
29	6862	3.0
29	891	5.0
29	8390	5.0
29	9494	5.0
29	9760	4.0
30	2956	4.0
30	6591	4.0
30	3892	4.0
30	3248	4.0
30	4674	5.0
30	953	3.0
30	10046	3.0
30	11448	3.0
30	10376	5.0
30	8216	4.0
30	11314	4.0
30	5086	5.0
30	4167	5.0
31	7630	3.0
31	5059	5.0
31	10400	4.0
31	6625	4.0
31	10352	3.0
31	1026	5.0
31	4181	3.0
31	10837	1.0
31	6200	5.0
31	10316	3.0
31	3870	5.0
31	3047	4.0
31	8034	5.0
31	3768	5.0
31	9065	4.0
31	1547	4.0
31	10579	4.0
31	9390	4.0
31	1318	1.0
31	3782	5.0
31	357	1.0
31	4418	3.0
31	6938	5.0
32	300	4.0
32	10753	4.0
32	4589	4.0
32	3450	4.0
32	8743	3.0
32	5818	4.0
32	9055	3.0
32	11242	4.0
32	7978	4.0
32	10674	3.0
32	10542	4.0
32	826	4.0
32	6798	2.0
32	3930	3.0
32	3867	3.0
32	4703	3.0
32	5050	5.0
32	1108	4.0
32	899	4.0
32	5538	4.0
32	3283	4.0
32	9999	4.0
32	828	4.0
32	5478	3.0
32	232	4.0
32	553	3.0
32	11288	4.0
32	117	4.0
32	7990	3.0
32	2869	3.0
32	5059	4.0
32	741	4.0
32	9557	2.0
32	9465	5.0
32	5015	3.0
32	3185	5.0
32	9109	3.0
32	9349	4.0
32	6426	3.0
32	9598	3.0
32	4500	4.0
32	11171	1.0
32	10876	5.0
32	2802	4.0
32	4471	4.0
32	1450	5.0
32	3683	4.0
32	3451	4.0
32	6704	3.0
32	6420	4.0
32	2033	5.0
32	2259	4.0
32	5871	5.0
32	10210	3.0
32	4518	2.0
32	365	2.0
32	3368	5.0
32	5920	5.0
32	8895	2.0
32	7632	2.0
32	3523	4.0
32	5383	4.0
32	2389	4.0
32	2400	4.0
32	5454	5.0
32	3282	5.0
32	10433	4.0
32	11433	2.0
32	3731	4.0
32	10608	4.0
32	6435	3.0
32	11287	4.0
32	2238	4.0
32	11080	2.0
32	3355	5.0
32	2234	3.0
32	8400	4.0
32	1606	1.0
32	4011	4.0
32	7493	3.0
32	2956	4.0
32	9506	4.0
32	5509	5.0
32	5905	5.0
32	188	3.0
32	2961	4.0
32	5808	4.0
32	291	4.0
32	247	5.0
32	2261	5.0
32	2249	2.0
32	10859	4.0
32	6897	3.0
32	5628	4.0
32	5919	4.0
32	8899	5.0
32	4870	2.0
32	1442	5.0
32	4231	4.0
32	4685	4.0
32	1293	5.0
32	4214	2.0
32	471	3.0
32	342	4.0
32	7344	4.0
32	6223	3.0
32	4326	3.0
32	567	1.0
32	2175	2.0
32	10738	3.0
32	8105	4.0
32	7416	3.0
32	3088	5.0
32	3892	2.0
32	3519	4.0
32	10776	4.0
32	3866	3.0
32	2064	4.0
32	8285	1.0
32	6256	5.0
32	11007	2.0
32	7992	4.0
32	2334	5.0
32	5923	5.0
32	1002	2.0
32	10745	2.0
32	770	5.0
32	1798	3.0
32	9392	4.0
32	597	4.0
32	10410	4.0
32	4895	5.0
32	2813	4.0
32	4093	4.0
32	6930	5.0
32	7731	3.0
32	10925	4.0
32	7529	3.0
32	2538	2.0
32	326	3.0
32	7216	5.0
32	5425	3.0
32	3761	5.0
32	2224	4.0
32	10043	4.0
32	5031	4.0
32	5711	4.0
32	3501	4.0
32	6367	5.0
32	10778	4.0
32	6012	3.0
32	4352	4.0
32	6477	4.0
32	3903	4.0
32	9306	5.0
32	5903	1.0
32	6911	4.0
32	11125	4.0
32	3344	4.0
33	7125	3.0
33	1094	4.0
33	3157	4.0
33	5631	4.0
33	188	5.0
33	2632	5.0
33	8030	5.0
33	7074	4.0
33	10768	3.0
33	671	4.0
33	2961	4.0
33	6133	4.0
33	11429	4.0
33	3230	5.0
33	6591	3.0
33	7913	5.0
33	11432	4.0
33	9253	5.0
33	4938	3.0
33	10464	5.0
33	808	4.0
33	4875	1.0
34	10268	3.0
34	1389	4.0
34	10029	5.0
34	7717	3.0
34	293	3.0
34	3645	3.0
34	1159	5.0
34	9597	4.0
34	3293	3.0
34	8680	4.0
34	3312	3.0
34	1865	4.0
34	11049	4.0
34	10064	4.0
34	2956	4.0
34	2175	3.0
34	2453	4.0
34	6358	3.0
34	651	4.0
34	5230	4.0
34	11002	3.0
34	10334	5.0
34	794	4.0
34	2694	5.0
34	291	4.0
34	8338	3.0
34	5581	3.0
34	8570	1.0
34	8054	4.0
34	3106	4.0
34	9211	1.0
35	6247	5.0
35	5230	4.0
35	2737	4.0
35	6069	4.0
35	7706	5.0
35	1220	5.0
35	770	5.0
35	2089	4.0
35	6979	4.0
35	1076	5.0
35	2872	3.0
35	10102	4.0
35	9402	3.0
35	1963	4.0
35	614	4.0
35	10703	5.0
35	2693	4.0
35	7036	4.0
35	7485	5.0
35	10005	3.0
35	1249	5.0
35	4498	5.0
36	9843	3.0
36	2907	1.0
36	2946	4.0
36	178	4.0
36	8034	1.0
36	7800	1.0
36	1026	1.0
36	5345	1.0
36	9267	3.0
36	2237	3.0
36	6617	2.0
36	2695	4.0
36	587	4.0
36	2689	1.0
36	10658	1.0
36	11000	4.0
36	7968	3.0
36	2058	5.0
36	11126	1.0
36	4481	2.0
36	231	1.0
36	4691	4.0
36	6777	2.0
36	9	2.0
36	11449	4.0
36	10400	2.0
36	6202	4.0
36	9280	3.0
37	832	3.0
37	6591	3.0
37	876	4.0
37	6367	3.0
37	7968	3.0
37	241	3.0
37	4167	3.0
37	10895	4.0
37	3279	2.0
37	10043	3.0
37	4590	3.0
37	1728	4.0
37	7456	4.0
37	2212	3.0
37	5153	5.0
37	293	3.0
37	5603	2.0
37	9392	4.0
37	5618	4.0
37	9563	3.0
37	7506	2.0
37	247	4.0
37	825	4.0
37	4644	4.0
37	2463	2.0
37	1210	4.0
37	9720	1.0
37	10376	2.0
37	4565	3.0
37	8786	1.0
37	3416	3.0
37	8540	4.0
37	848	5.0
37	9432	4.0
37	4143	4.0
37	2219	3.0
37	11501	2.0
37	6149	3.0
37	4719	4.0
37	5761	2.0
37	5082	2.0
37	9922	1.0
37	5900	4.0
37	8008	3.0
37	2724	5.0
37	5252	2.0
37	2641	1.0
38	2822	3.0
38	808	3.0
38	2452	5.0
38	4719	4.0
38	7542	2.0
38	11364	4.0
38	9971	4.0
38	7131	4.0
38	8415	3.0
38	1292	4.0
38	977	4.0
38	2961	4.0
38	10059	3.0
38	1832	1.0
38	8371	2.0
38	6739	4.0
38	4640	3.0
38	3683	2.0
38	7976	2.0
38	5303	4.0
38	5998	4.0
38	9977	4.0
38	7402	4.0
39	8093	3.0
39	9727	5.0
39	11517	5.0
39	7098	5.0
39	3900	5.0
39	6887	2.0
39	9834	3.0
39	9150	4.0
39	2411	5.0
39	4589	2.0
39	1373	1.0
39	9182	1.0
39	5050	4.0
40	9432	4.0
40	9317	5.0
40	4750	5.0
40	9854	2.0
40	8871	4.0
40	3191	5.0
40	1173	5.0
40	5245	4.0
40	11431	3.0
40	4748	5.0
40	6924	4.0
40	7717	5.0
40	6482	3.0
40	323	5.0
40	7690	4.0
40	318	4.0
40	9342	5.0
40	712	4.0
40	11140	5.0
40	1009	5.0
40	3995	5.0
40	711	5.0
40	2757	4.0
40	2833	3.0
40	10851	4.0
40	9628	5.0
40	3455	3.0
40	8518	4.0
40	7806	5.0
40	2503	5.0
40	7078	4.0
40	2764	4.0
40	2942	4.0
40	985	3.0
40	1035	4.0
40	10627	4.0
41	1987	4.0
41	6095	4.0
41	488	4.0
41	2025	3.0
41	294	4.0
41	666	4.0
41	2548	4.0
41	8414	4.0
41	9113	4.0
41	9597	3.0
41	10901	2.0
41	3450	4.0
41	8298	4.0
41	6014	4.0
41	9786	3.0
41	9334	3.0
41	11141	4.0
41	173	2.0
41	6012	3.0
41	8685	4.0
41	59	4.0
41	5253	4.0
41	7721	4.0
41	846	4.0
41	2262	3.0
41	6904	4.0
41	10778	3.0
41	7217	3.0
41	4843	3.0
41	5230	4.0
41	7054	5.0
41	5920	4.0
